Id,AccountName,EndUserID,Date(UTC),QuestionDate&Time(UTC),QuestionDate&Time(Eastern),SurveyName,SurveyID,Answer,AnswerFreetext,UserName,UserType,UserRole,UserStatus,UserInfo,Question
706,whistler360health,whistler360health_F1230A12-3A12-4D0C-8934-08533E7A82B1,2023-11-27,2023-11-27 16:43:20,2023-11-27 16:43:20,Sondage Training  DT,95966,Completely satisfied,,2023-11-06T17:44:29.137Z,GeneralPractitioner,Practician,CA,BC,"[jquery]title[/jquery], how satisfied are you with the training and the coaching given by the MEDFAR team during the transition to MYLE?"
707,whistler360health,whistler360health_F1230A12-3A12-4D0C-8934-08533E7A82B1,2023-11-27,2023-11-27 16:43:20,2023-11-27 16:43:20,Sondage Training  DT,95966,Satisfied,,2023-11-06T17:44:29.137Z,GeneralPractitioner,Practician,CA,BC,How satisfied are you with the data transfer carried out by the MEDFAR team?
708,whistler360health,whistler360health_5EAF77C6-978B-4C4D-AF58-DF3F24253E25,2023-11-27,2023-11-27 17:29:19,2023-11-27 17:29:19,Sondage Training  DT,95966,Satisfied,,2023-11-07T17:29:02.450Z,NursePractitioner,Practician,CA,BC,"[jquery]title[/jquery], how satisfied are you with the training and the coaching given by the MEDFAR team during the transition to MYLE?"
709,whistler360health,whistler360health_5EAF77C6-978B-4C4D-AF58-DF3F24253E25,2023-11-27,2023-11-27 17:29:19,2023-11-27 17:29:19,Sondage Training  DT,95966,Satisfied,,2023-11-07T17:29:02.450Z,NursePractitioner,Practician,CA,BC,How satisfied are you with the data transfer carried out by the MEDFAR team?
710,whistler360health,whistler360health_17A6B270-1817-48E3-88B0-4BC979167C39,2023-11-27,2023-11-27 20:23:05,2023-11-27 20:23:05,Sondage Training  DT,95966,Completely satisfied,,2023-05-19T01:39:27.687Z,MedicalOffice Assistant,Practician,CA,BC,"[jquery]title[/jquery], how satisfied are you with the training and the coaching given by the MEDFAR team during the transition to MYLE?"
711,whistler360health,whistler360health_17A6B270-1817-48E3-88B0-4BC979167C39,2023-11-27,2023-11-27 20:23:05,2023-11-27 20:23:05,Sondage Training  DT,95966,Completely satisfied,,2023-05-19T01:39:27.687Z,MedicalOffice Assistant,Practician,CA,BC,How satisfied are you with the data transfer carried out by the MEDFAR team?
712,amc,amc_C4EF60D1-BB15-4C7A-ADA6-6CAD879DA970,2023-11-28,2023-11-28 15:46:58,2023-11-28 15:46:58,Sondage Produit Service Client,101436,Satisfied,,2023-09-18T18:48:04.990Z,GeneralPractitioner,Practician,CA,BC,"[jquery]title[/jquery], how satisfied are you with the MYLE product?"
713,amc,amc_C4EF60D1-BB15-4C7A-ADA6-6CAD879DA970,2023-11-28,2023-11-28 15:46:58,2023-11-28 15:46:58,Sondage Produit Service Client,101436,Satisfied,,2023-09-18T18:48:04.990Z,GeneralPractitioner,Practician,CA,BC,Are you satisfied with the customer support received by the MEDFAR team?
714,amc,amc_C03D16AA-6CA5-408D-9E50-0005897C86B8,2023-11-28,2023-11-28 16:49:19,2023-11-28 16:49:19,Sondage Produit Service Client,101436,Unsatisfied,,2023-09-14T16:26:41.360Z,GeneralPractitioner,Practician,CA,BC,"[jquery]title[/jquery], how satisfied are you with the MYLE product?"
715,amc,amc_C03D16AA-6CA5-408D-9E50-0005897C86B8,2023-11-28,2023-11-28 16:49:19,2023-11-28 16:49:19,Sondage Produit Service Client,101436,Satisfied,,2023-09-14T16:26:41.360Z,GeneralPractitioner,Practician,CA,BC,Are you satisfied with the customer support received by the MEDFAR team?
716,amc,amc_AD98F8DB-3F90-4BD6-B2B3-6EF3F6BE50B5,2023-11-28,2023-11-28 17:09:20,2023-11-28 17:09:20,Sondage Produit Service Client,101436,Completely unsatisfied,,2023-08-18T17:31:58.330Z,MedicalOffice Assistant,Practician,CA,BC,"[jquery]title[/jquery], how satisfied are you with the MYLE product?"
717,amc,amc_AD98F8DB-3F90-4BD6-B2B3-6EF3F6BE50B5,2023-11-28,2023-11-28 17:09:20,2023-11-28 17:09:20,Sondage Produit Service Client,101436,I never contacted technical support,,2023-08-18T17:31:58.330Z,MedicalOffice Assistant,Practician,CA,BC,Are you satisfied with the customer support received by the MEDFAR team?
718,amc,amc_222FC9F6-5817-4016-AD32-F6C9DF03D08C,2023-11-28,2023-11-28 18:04:10,2023-11-28 18:04:10,Sondage Produit Service Client,101436,Satisfied,,2023-07-09T04:54:07.557Z,MedicalOffice Assistant,Practician,CA,BC,"[jquery]title[/jquery], how satisfied are you with the MYLE product?"
719,amc,amc_222FC9F6-5817-4016-AD32-F6C9DF03D08C,2023-11-28,2023-11-28 18:04:10,2023-11-28 18:04:10,Sondage Produit Service Client,101436,Completely satisfied,,2023-07-09T04:54:07.557Z,MedicalOffice Assistant,Practician,CA,BC,Are you satisfied with the customer support received by the MEDFAR team?
720,cmmascouche,cmmascouche_A5425561-FD44-467C-8B93-7FB3DCEBB201,2023-11-28,2023-11-28 13:05:37,2023-11-28 13:05:37,Sondage Produit Service Client,101436,Satisfait(e),,2023-09-25T17:29:26.617Z,RespiratoryTherapist,Practician,CA,QC,"[jquery]title[/jquery], how satisfied are you with the MYLE product?"
721,cmmascouche,cmmascouche_A5425561-FD44-467C-8B93-7FB3DCEBB201,2023-11-28,2023-11-28 13:05:37,2023-11-28 13:05:37,Sondage Produit Service Client,101436,Satisfait(e),,2023-09-25T17:29:26.617Z,RespiratoryTherapist,Practician,CA,QC,Are you satisfied with the customer support received by the MEDFAR team?
722,whistler360health,whistler360health_D9B8D82A-AE3A-4D4E-9B72-F34E7CB3B896,2023-11-28,2023-11-28 20:18:05,2023-11-28 20:18:05,Sondage Training  DT,95966,Satisfied,,2023-11-06T19:23:32.313Z,GeneralPractitioner,Practician,CA,BC,"[jquery]title[/jquery], how satisfied are you with the training and the coaching given by the MEDFAR team during the transition to MYLE?"
723,whistler360health,whistler360health_D9B8D82A-AE3A-4D4E-9B72-F34E7CB3B896,2023-11-28,2023-11-28 20:18:05,2023-11-28 20:18:05,Sondage Training  DT,95966,Satisfied,,2023-11-06T19:23:32.313Z,GeneralPractitioner,Practician,CA,BC,How satisfied are you with the data transfer carried out by the MEDFAR team?
724,amc,amc_15845FDB-5DA8-41EF-AD48-818132CA331D,2023-11-29,2023-11-29 03:58:24,2023-11-29 03:58:24,Sondage Produit Service Client,101436,Unsatisfied,,2023-07-20T22:19:27.373Z,GeneralPractitioner,Practician,CA,BC,"[jquery]title[/jquery], how satisfied are you with the MYLE product?"
725,amc,amc_15845FDB-5DA8-41EF-AD48-818132CA331D,2023-11-29,2023-11-29 03:58:24,2023-11-29 03:58:24,Sondage Produit Service Client,101436,Unsatisfied,,2023-07-20T22:19:27.373Z,GeneralPractitioner,Practician,CA,BC,Are you satisfied with the customer support received by the MEDFAR team?
726,amc,amc_510F05FD-B6FD-4499-847C-116F3B054E5B,2023-11-29,2023-11-29 20:13:13,2023-11-29 20:13:13,Sondage Produit Service Client,101436,Unsatisfied,,2023-09-18T15:36:09.177Z,GeneralPractitioner,Practician,CA,BC,"[jquery]title[/jquery], how satisfied are you with the MYLE product?"
727,amc,amc_510F05FD-B6FD-4499-847C-116F3B054E5B,2023-11-29,2023-11-29 20:13:13,2023-11-29 20:13:13,Sondage Produit Service Client,101436,Unsatisfied,,2023-09-18T15:36:09.177Z,GeneralPractitioner,Practician,CA,BC,Are you satisfied with the customer support received by the MEDFAR team?
728,whistler360health,whistler360health_ED60078E-F2F5-4877-856D-C9A3FE7F4C26,2023-11-29,2023-11-29 16:48:38,2023-11-29 16:48:38,Sondage Training  DT,95966,Completely satisfied,,2023-11-06T17:42:12.967Z,NursePractitioner,Practician,CA,BC,"[jquery]title[/jquery], how satisfied are you with the training and the coaching given by the MEDFAR team during the transition to MYLE?"
729,whistler360health,whistler360health_ED60078E-F2F5-4877-856D-C9A3FE7F4C26,2023-11-29,2023-11-29 16:48:38,2023-11-29 16:48:38,Sondage Training  DT,95966,Satisfied,,2023-11-06T17:42:12.967Z,NursePractitioner,Practician,CA,BC,How satisfied are you with the data transfer carried out by the MEDFAR team?
730,amc,amc_2CBFF622-C673-4C8A-ABFC-FD4CB585395A,2023-12-01,2023-12-01 13:32:07,2023-12-01 13:32:07,Sondage Produit Service Client,101436,Unsatisfied,,2023-09-18T16:13:50.143Z,GeneralPractitioner,Practician,CA,BC,Are you satisfied with the customer support received by the MEDFAR team?
731,amc,amc_2CBFF622-C673-4C8A-ABFC-FD4CB585395A,2023-12-01,2023-12-01 13:32:07,2023-12-01 13:32:07,Sondage Produit Service Client,101436,Completely unsatisfied,,2023-09-18T16:13:50.143Z,GeneralPractitioner,Practician,CA,BC,"[jquery]title[/jquery], how satisfied are you with the MYLE product?"
732,cmmascouche,cmmascouche_2B14D149-34C1-4A5E-AE2F-22D692789F02,2023-12-01,2023-12-01 21:57:32,2023-12-01 21:57:32,Sondage Produit Service Client,101436,Satisfait(e),,2023-09-27T22:18:37.327Z,MedicalOffice Assistant,Practician,CA,QC,"[jquery]title[/jquery], how satisfied are you with the MYLE product?"
733,cmmascouche,cmmascouche_2B14D149-34C1-4A5E-AE2F-22D692789F02,2023-12-01,2023-12-01 21:57:32,2023-12-01 21:57:32,Sondage Produit Service Client,101436,Je n'ai jamais contacté le soutien technique,,2023-09-27T22:18:37.327Z,MedicalOffice Assistant,Practician,CA,QC,Are you satisfied with the customer support received by the MEDFAR team?
734,cmvictoriaville,cmvictoriaville_A7F96CB6-7556-4951-A208-D96B98277CD1,2023-12-01,2023-12-01 12:43:56,2023-12-01 12:43:56,Sondage Produit Service Client,101436,Totalement satisfait(e),,2023-10-31T17:00:07.817Z,RegisteredNurse (Clinician),Practician,CA,QC,"[jquery]title[/jquery], how satisfied are you with the MYLE product?"
735,cmvictoriaville,cmvictoriaville_A7F96CB6-7556-4951-A208-D96B98277CD1,2023-12-01,2023-12-01 12:43:56,2023-12-01 12:43:56,Sondage Produit Service Client,101436,Insatisfait(e),,2023-10-31T17:00:07.817Z,RegisteredNurse (Clinician),Practician,CA,QC,Are you satisfied with the customer support received by the MEDFAR team?
736,cmvictoriaville,cmvictoriaville_5DD7F9E7-445D-486F-8425-D4561EFC27BC,2023-12-01,2023-12-01 13:00:52,2023-12-01 13:00:52,Sondage Produit Service Client,101436,Satisfait(e),,2023-10-02T12:22:48.673Z,RegisteredNurse (Clinician),Practician,CA,QC,Are you satisfied with the customer support received by the MEDFAR team?
737,cmvictoriaville,cmvictoriaville_5DD7F9E7-445D-486F-8425-D4561EFC27BC,2023-12-01,2023-12-01 13:00:52,2023-12-01 13:00:52,Sondage Produit Service Client,101436,Satisfait(e),,2023-10-02T12:22:48.673Z,RegisteredNurse (Clinician),Practician,CA,QC,"[jquery]title[/jquery], how satisfied are you with the MYLE product?"
738,cmvictoriaville,cmvictoriaville_39596317-DA7B-4D7D-A3F2-6D981F786568,2023-12-01,2023-12-01 13:20:53,2023-12-01 13:20:53,Sondage Produit Service Client,101436,Insatisfait(e),,2023-09-24T16:54:27.850Z,GeneralPractitioner,Practician,CA,QC,"[jquery]title[/jquery], how satisfied are you with the MYLE product?"
739,cmvictoriaville,cmvictoriaville_39596317-DA7B-4D7D-A3F2-6D981F786568,2023-12-01,2023-12-01 13:20:53,2023-12-01 13:20:53,Sondage Produit Service Client,101436,Insatisfait(e),,2023-09-24T16:54:27.850Z,GeneralPractitioner,Practician,CA,QC,Are you satisfied with the customer support received by the MEDFAR team?
740,whistler360health,whistler360health_C901B052-F5A1-41C1-A514-C5831F7C7192,2023-12-01,2023-12-01 16:17:41,2023-12-01 16:17:41,Sondage Training  DT,95966,Satisfied,,2023-11-01T04:25:15.477Z,GeneralPractitioner,Practician,CA,BC,How satisfied are you with the data transfer carried out by the MEDFAR team?
741,whistler360health,whistler360health_C901B052-F5A1-41C1-A514-C5831F7C7192,2023-12-01,2023-12-01 16:17:41,2023-12-01 16:17:41,Sondage Training  DT,95966,Satisfied,,2023-11-01T04:25:15.477Z,GeneralPractitioner,Practician,CA,BC,"[jquery]title[/jquery], how satisfied are you with the training and the coaching given by the MEDFAR team during the transition to MYLE?"
742,whistler360health,whistler360health_DB728D34-6142-4E1F-AC50-8624918E9188,2023-12-01,2023-12-01 16:25:22,2023-12-01 16:25:22,Sondage Training  DT,95966,Satisfied,,2023-11-06T19:20:22.857Z,GeneralPractitioner,Practician,CA,BC,"[jquery]title[/jquery], how satisfied are you with the training and the coaching given by the MEDFAR team during the transition to MYLE?"
743,whistler360health,whistler360health_DB728D34-6142-4E1F-AC50-8624918E9188,2023-12-01,2023-12-01 16:25:22,2023-12-01 16:25:22,Sondage Training  DT,95966,Satisfied,,2023-11-06T19:20:22.857Z,GeneralPractitioner,Practician,CA,BC,How satisfied are you with the data transfer carried out by the MEDFAR team?
744,whistler360health,whistler360health_8A70A21C-DCC7-489E-826A-3A633F1C6186,2023-12-01,2023-12-01 16:45:05,2023-12-01 16:45:05,Sondage Training  DT,95966,Satisfied,,2023-11-06T19:27:08.803Z,GeneralPractitioner,Practician,CA,BC,"[jquery]title[/jquery], how satisfied are you with the training and the coaching given by the MEDFAR team during the transition to MYLE?"
745,whistler360health,whistler360health_8A70A21C-DCC7-489E-826A-3A633F1C6186,2023-12-01,2023-12-01 16:45:05,2023-12-01 16:45:05,Sondage Training  DT,95966,Satisfied,,2023-11-06T19:27:08.803Z,GeneralPractitioner,Practician,CA,BC,How satisfied are you with the data transfer carried out by the MEDFAR team?
746,chanclinic,chanclinic_D4EE40EF-DA62-4A09-B179-C99B4527D6F5,2023-12-02,2023-12-02 03:54:43,2023-12-02 03:54:43,Sondage Produit Service Client,101436,Unsatisfied,,2023-09-27T21:28:51.820Z,GeneralPractitioner,Practician,CA,BC,"[jquery]title[/jquery], how satisfied are you with the MYLE product?"
747,chanclinic,chanclinic_D4EE40EF-DA62-4A09-B179-C99B4527D6F5,2023-12-02,2023-12-02 03:54:43,2023-12-02 03:54:43,Sondage Produit Service Client,101436,Unsatisfied,,2023-09-27T21:28:51.820Z,GeneralPractitioner,Practician,CA,BC,Are you satisfied with the customer support received by the MEDFAR team?
748,ccsmtl,ccsmtl_8991F0BE-078E-45A9-8602-097E4A4FC9DE,2023-12-04,2023-12-04 17:51:17,2023-12-04 17:51:17,Sondage Produit Service Client,101436,Satisfait(e),,2023-10-02T17:00:11.810Z,Specialist,Practician,CA,QC,"[jquery]title[/jquery], how satisfied are you with the MYLE product?"
749,ccsmtl,ccsmtl_8991F0BE-078E-45A9-8602-097E4A4FC9DE,2023-12-04,2023-12-04 17:51:17,2023-12-04 17:51:17,Sondage Produit Service Client,101436,Totalement satisfait(e),,2023-10-02T17:00:11.810Z,Specialist,Practician,CA,QC,Are you satisfied with the customer support received by the MEDFAR team?
750,ccsmtl,ccsmtl_CDDC2379-AC23-435F-B489-4A32443574C7,2023-12-04,2023-12-04 21:25:29,2023-12-04 21:25:29,Sondage Produit Service Client,101436,Insatisfait(e),,2023-10-23T14:32:28.400Z,Specialist,Practician,CA,QC,"[jquery]title[/jquery], how satisfied are you with the MYLE product?"
751,ccsmtl,ccsmtl_CDDC2379-AC23-435F-B489-4A32443574C7,2023-12-04,2023-12-04 21:25:29,2023-12-04 21:25:29,Sondage Produit Service Client,101436,Insatisfait(e),,2023-10-23T14:32:28.400Z,Specialist,Practician,CA,QC,Are you satisfied with the customer support received by the MEDFAR team?
752,ccsmtl,ccsmtl_75E2C48C-EBEE-48D0-88E2-13991E649D80,2023-12-05,2023-12-05 14:03:44,2023-12-05 14:03:44,Sondage Produit Service Client,101436,Satisfait(e),,2023-10-02T01:39:42.387Z,Specialist,Practician,CA,QC,"[jquery]title[/jquery], how satisfied are you with the MYLE product?"
753,ccsmtl,ccsmtl_75E2C48C-EBEE-48D0-88E2-13991E649D80,2023-12-05,2023-12-05 14:03:44,2023-12-05 14:03:44,Sondage Produit Service Client,101436,Satisfait(e),,2023-10-02T01:39:42.387Z,Specialist,Practician,CA,QC,Are you satisfied with the customer support received by the MEDFAR team?
754,ccsmtl,ccsmtl_87E0A0FA-E868-4E49-B923-7B70C70D3787,2023-12-05,2023-12-05 14:16:38,2023-12-05 14:16:38,Sondage Produit Service Client,101436,Insatisfait(e),,2023-11-03T12:44:00.403Z,Specialist,Practician,CA,QC,"[jquery]title[/jquery], how satisfied are you with the MYLE product?"
755,ccsmtl,ccsmtl_87E0A0FA-E868-4E49-B923-7B70C70D3787,2023-12-05,2023-12-05 14:16:38,2023-12-05 14:16:38,Sondage Produit Service Client,101436,Insatisfait(e),,2023-11-03T12:44:00.403Z,Specialist,Practician,CA,QC,Are you satisfied with the customer support received by the MEDFAR team?
756,ccsmtl,ccsmtl_9E3FE7E8-7FBB-4C40-8167-FF628B15E3C7,2023-12-05,2023-12-05 14:24:01,2023-12-05 14:24:01,Sondage Produit Service Client,101436,Satisfait(e),,2023-09-22T12:01:08.093Z,RegisteredNurse (Technician),Practician,CA,QC,"[jquery]title[/jquery], how satisfied are you with the MYLE product?"
757,ccsmtl,ccsmtl_9E3FE7E8-7FBB-4C40-8167-FF628B15E3C7,2023-12-05,2023-12-05 14:24:01,2023-12-05 14:24:01,Sondage Produit Service Client,101436,Satisfait(e),,2023-09-22T12:01:08.093Z,RegisteredNurse (Technician),Practician,CA,QC,Are you satisfied with the customer support received by the MEDFAR team?
758,drpwong,drpwong_EB243DED-BF60-4BFF-84DC-E636F8CBF317,2023-12-07,2023-12-07 16:56:23,2023-12-07 16:56:23,Sondage Training  DT,95966,Completely satisfied,,2023-11-23T18:00:15.937Z,MedicalOffice Assistant,Practician,CA,BC,How satisfied are you with the data transfer carried out by the MEDFAR team?
759,drpwong,drpwong_EB243DED-BF60-4BFF-84DC-E636F8CBF317,2023-12-07,2023-12-07 16:56:23,2023-12-07 16:56:23,Sondage Training  DT,95966,Completely satisfied,,2023-11-23T18:00:15.937Z,MedicalOffice Assistant,Practician,CA,BC,"[jquery]title[/jquery], how satisfied are you with the training and the coaching given by the MEDFAR team during the transition to MYLE?"
760,drpwong,drpwong_E86175B7-441A-490B-B22C-5F098B3E48D1,2023-12-08,2023-12-08 16:46:42,2023-12-08 16:46:42,Sondage Training  DT,95966,Satisfied,,2023-11-20T22:31:35.997Z,GeneralPractitioner,Practician,CA,BC,"[jquery]title[/jquery], how satisfied are you with the training and the coaching given by the MEDFAR team during the transition to MYLE?"
761,drpwong,drpwong_E86175B7-441A-490B-B22C-5F098B3E48D1,2023-12-08,2023-12-08 16:46:42,2023-12-08 16:46:42,Sondage Training  DT,95966,Unsatisfied,,2023-11-20T22:31:35.997Z,GeneralPractitioner,Practician,CA,BC,How satisfied are you with the data transfer carried out by the MEDFAR team?
762,gmfujr,gmfujr_A2BECBD8-2227-4610-9847-972047DB1E19,2023-12-10,2023-12-10 16:17:02,2023-12-10 16:17:02,Sondage Produit Service Client,101436,Insatisfait(e),,2023-09-14T18:18:05.097Z,GeneralPractitioner,Practician,CA,QC,"[jquery]title[/jquery], how satisfied are you with the MYLE product?"
763,gmfujr,gmfujr_A2BECBD8-2227-4610-9847-972047DB1E19,2023-12-10,2023-12-10 16:17:02,2023-12-10 16:17:02,Sondage Produit Service Client,101436,Insatisfait(e),,2023-09-14T18:18:05.097Z,GeneralPractitioner,Practician,CA,QC,Are you satisfied with the customer support received by the MEDFAR team?
764,gmfujr,gmfujr_B6F3D760-9E3C-46E5-983E-7F771131E1E9,2023-12-10,2023-12-10 18:45:07,2023-12-10 18:45:07,Sondage Produit Service Client,101436,Satisfait(e),,2023-09-01T19:26:57.993Z,GeneralPractitioner,Practician,CA,QC,"[jquery]title[/jquery], how satisfied are you with the MYLE product?"
765,gmfujr,gmfujr_B6F3D760-9E3C-46E5-983E-7F771131E1E9,2023-12-10,2023-12-10 18:45:07,2023-12-10 18:45:07,Sondage Produit Service Client,101436,Totalement satisfait(e),,2023-09-01T19:26:57.993Z,GeneralPractitioner,Practician,CA,QC,Are you satisfied with the customer support received by the MEDFAR team?
766,gmfujr,gmfujr_E7407319-B466-4C7B-A73B-6BE1B5A1A818,2023-12-10,2023-12-10 20:10:08,2023-12-10 20:10:08,Sondage Produit Service Client,101436,Satisfait(e),,2023-10-26T19:25:08.440Z,RegisteredNurse (Technician),Practician,CA,QC,"[jquery]title[/jquery], how satisfied are you with the MYLE product?"
767,gmfujr,gmfujr_E7407319-B466-4C7B-A73B-6BE1B5A1A818,2023-12-10,2023-12-10 20:10:08,2023-12-10 20:10:08,Sondage Produit Service Client,101436,Je n'ai jamais contacté le soutien technique,,2023-10-26T19:25:08.440Z,RegisteredNurse (Technician),Practician,CA,QC,Are you satisfied with the customer support received by the MEDFAR team?
768,drpwong,drpwong_2FD86C9C-D9C7-4CE5-B073-C20269D8809F,2023-12-11,2023-12-11 00:04:57,2023-12-11 00:04:57,Sondage Training  DT,95966,Completely satisfied,,2023-11-23T18:01:11.297Z,MedicalOffice Assistant,Practician,CA,BC,"[jquery]title[/jquery], how satisfied are you with the training and the coaching given by the MEDFAR team during the transition to MYLE?"
769,drpwong,drpwong_2FD86C9C-D9C7-4CE5-B073-C20269D8809F,2023-12-11,2023-12-11 00:04:57,2023-12-11 00:04:57,Sondage Training  DT,95966,Completely satisfied,,2023-11-23T18:01:11.297Z,MedicalOffice Assistant,Practician,CA,BC,How satisfied are you with the data transfer carried out by the MEDFAR team?
770,gmfujr,gmfujr_21D1E165-395F-4A85-A591-FF260FA565B9,2023-12-11,2023-12-11 02:58:16,2023-12-11 02:58:16,Sondage Produit Service Client,101436,Satisfait(e),,2023-07-13T18:45:24.887Z,GeneralPractitioner,Practician,CA,QC,"[jquery]title[/jquery], how satisfied are you with the MYLE product?"
771,gmfujr,gmfujr_21D1E165-395F-4A85-A591-FF260FA565B9,2023-12-11,2023-12-11 02:58:16,2023-12-11 02:58:16,Sondage Produit Service Client,101436,Insatisfait(e),,2023-07-13T18:45:24.887Z,GeneralPractitioner,Practician,CA,QC,Are you satisfied with the customer support received by the MEDFAR team?
772,gmfujr,gmfujr_FB484874-F125-4AB5-8931-6756329CD2AE,2023-12-11,2023-12-11 12:13:12,2023-12-11 12:13:12,Sondage Produit Service Client,101436,Insatisfait(e),,2023-09-29T15:53:58.273Z,MedicalOffice Assistant,Practician,CA,QC,"[jquery]title[/jquery], how satisfied are you with the MYLE product?"
773,gmfujr,gmfujr_FB484874-F125-4AB5-8931-6756329CD2AE,2023-12-11,2023-12-11 12:13:12,2023-12-11 12:13:12,Sondage Produit Service Client,101436,Je n'ai jamais contacté le soutien technique,,2023-09-29T15:53:58.273Z,MedicalOffice Assistant,Practician,CA,QC,Are you satisfied with the customer support received by the MEDFAR team?
774,gmfujr,gmfujr_DDDD35D4-44FE-444D-A066-AE0D51E874A1,2023-12-11,2023-12-11 12:34:42,2023-12-11 12:34:42,Sondage Produit Service Client,101436,Insatisfait(e),,2023-09-12T17:06:19.250Z,GeneralPractitioner,Practician,CA,QC,"[jquery]title[/jquery], how satisfied are you with the MYLE product?"
775,gmfujr,gmfujr_DDDD35D4-44FE-444D-A066-AE0D51E874A1,2023-12-11,2023-12-11 12:34:42,2023-12-11 12:34:42,Sondage Produit Service Client,101436,Insatisfait(e),,2023-09-12T17:06:19.250Z,GeneralPractitioner,Practician,CA,QC,Are you satisfied with the customer support received by the MEDFAR team?
776,gmfujr,gmfujr_340359DA-95B2-4A65-9A67-66014A1A8047,2023-12-11,2023-12-11 12:47:31,2023-12-11 12:47:31,Sondage Produit Service Client,101436,Satisfait(e),,2023-09-07T18:59:01.930Z,MedicalOffice Assistant,Practician,CA,QC,"[jquery]title[/jquery], how satisfied are you with the MYLE product?"
777,gmfujr,gmfujr_340359DA-95B2-4A65-9A67-66014A1A8047,2023-12-11,2023-12-11 12:47:31,2023-12-11 12:47:31,Sondage Produit Service Client,101436,Satisfait(e),,2023-09-07T18:59:01.930Z,MedicalOffice Assistant,Practician,CA,QC,Are you satisfied with the customer support received by the MEDFAR team?
778,gmfujr,gmfujr_0B95F70F-6401-410D-9675-D83F7D8F0D83,2023-12-11,2023-12-11 13:28:45,2023-12-11 13:28:45,Sondage Produit Service Client,101436,Satisfait(e),,2023-09-08T18:22:23.483Z,GeneralPractitioner,Practician,CA,QC,"[jquery]title[/jquery], how satisfied are you with the MYLE product?"
779,gmfujr,gmfujr_0B95F70F-6401-410D-9675-D83F7D8F0D83,2023-12-11,2023-12-11 13:28:45,2023-12-11 13:28:45,Sondage Produit Service Client,101436,Satisfait(e),,2023-09-08T18:22:23.483Z,GeneralPractitioner,Practician,CA,QC,Are you satisfied with the customer support received by the MEDFAR team?
780,gmfujr,gmfujr_227875FD-E8FE-4416-A5CF-DBB2C138E804,2023-12-11,2023-12-11 18:19:41,2023-12-11 18:19:41,Sondage Produit Service Client,101436,Satisfait(e),,2023-10-28T17:45:44.237Z,RegisteredNurse (Technician),Practician,CA,QC,"[jquery]title[/jquery], how satisfied are you with the MYLE product?"
781,gmfujr,gmfujr_227875FD-E8FE-4416-A5CF-DBB2C138E804,2023-12-11,2023-12-11 18:19:41,2023-12-11 18:19:41,Sondage Produit Service Client,101436,Je n'ai jamais contacté le soutien technique,,2023-10-28T17:45:44.237Z,RegisteredNurse (Technician),Practician,CA,QC,Are you satisfied with the customer support received by the MEDFAR team?
782,kebaowek,kebaowek_D51AE8F6-3638-4866-82C6-FEA38E64CD16,2023-12-11,2023-12-11 14:58:36,2023-12-11 14:58:36,Sondage Training  DT,95966,Satisfied,,2023-11-27T14:12:50.113Z,MedicalOffice Assistant,Practician,CA,QC,How satisfied are you with the data transfer carried out by the MEDFAR team?
783,kebaowek,kebaowek_D51AE8F6-3638-4866-82C6-FEA38E64CD16,2023-12-11,2023-12-11 14:58:36,2023-12-11 14:58:36,Sondage Training  DT,95966,Completely satisfied,,2023-11-27T14:12:50.113Z,MedicalOffice Assistant,Practician,CA,QC,"[jquery]title[/jquery], how satisfied are you with the training and the coaching given by the MEDFAR team during the transition to MYLE?"
784,ccomtl,ccomtl_828EE340-3F2E-4032-94B7-80412B06339C,2023-12-12,2023-12-12 16:44:00,2023-12-12 16:44:00,Sondage Training  DT,95966,Totalement satisfait(e),,2023-11-09T19:26:23.110Z,MedicalOffice Assistant,Practician,CA,QC,"[jquery]title[/jquery], how satisfied are you with the training and the coaching given by the MEDFAR team during the transition to MYLE?"
785,ccomtl,ccomtl_828EE340-3F2E-4032-94B7-80412B06339C,2023-12-12,2023-12-12 16:44:00,2023-12-12 16:44:00,Sondage Training  DT,95966,Totalement satisfait(e),,2023-11-09T19:26:23.110Z,MedicalOffice Assistant,Practician,CA,QC,How satisfied are you with the data transfer carried out by the MEDFAR team?
786,gmfujr,gmfujr_716A0B19-57F5-4178-A123-AFC1C41C887E,2023-12-12,2023-12-12 22:05:08,2023-12-12 22:05:08,Sondage Produit Service Client,101436,Satisfait(e),,2023-10-10T18:18:50.727Z,MedicalOffice Assistant,Practician,CA,QC,"[jquery]title[/jquery], how satisfied are you with the MYLE product?"
787,gmfujr,gmfujr_716A0B19-57F5-4178-A123-AFC1C41C887E,2023-12-12,2023-12-12 22:05:08,2023-12-12 22:05:08,Sondage Produit Service Client,101436,Je n'ai jamais contacté le soutien technique,,2023-10-10T18:18:50.727Z,MedicalOffice Assistant,Practician,CA,QC,Are you satisfied with the customer support received by the MEDFAR team?
788,kebaowek,kebaowek_B1BBD65C-2DF9-4B3F-AFEE-6294F80BF77B,2023-12-12,2023-12-12 16:10:59,2023-12-12 16:10:59,Sondage Training  DT,95966,Satisfied,,2023-11-27T14:01:23.517Z,MedicalOffice Assistant,Practician,CA,QC,"[jquery]title[/jquery], how satisfied are you with the training and the coaching given by the MEDFAR team during the transition to MYLE?"
