AccountName,AnalyticsPropertyStatus,UserID,SurveyID,Question,UsersViewedSurveys,UsersSubmittedSurveys
catalystkinetics,CA,catalystkinetics_1088B10C-B7A5-4C97-9517-3D443ACD4181,101436,"[jquery]title[/jquery], how satisfied are you with the MYLE product?",1,0
catalystkinetics,CA,catalystkinetics_2B83A640-9B4E-4EA0-9FD0-D41EF8983AEF,101436,Are you satisfied with the customer support received by the MEDFAR team?,1,0
catalystkinetics,CA,catalystkinetics_2B83A640-9B4E-4EA0-9FD0-D41EF8983AEF,101436,"[jquery]title[/jquery], how satisfied are you with the MYLE product?",1,0
catalystkinetics,CA,catalystkinetics_395DEFBF-CC67-4B36-9484-26CB51D5B56E,101436,Are you satisfied with the customer support received by the MEDFAR team?,1,0
catalystkinetics,CA,catalystkinetics_395DEFBF-CC67-4B36-9484-26CB51D5B56E,101436,"[jquery]title[/jquery], how satisfied are you with the MYLE product?",1,0
catalystkinetics,CA,catalystkinetics_395DEFBF-CC67-4B36-9484-26CB51D5B56E,95966,How satisfied are you with the data transfer carried out by the MEDFAR team?,1,0
catalystkinetics,CA,catalystkinetics_395DEFBF-CC67-4B36-9484-26CB51D5B56E,95966,"[jquery]title[/jquery], how satisfied are you with the training and the coaching given by the MEDFAR team during the transition to MYLE?",1,0
catalystkinetics,CA,catalystkinetics_5904EA0A-5854-4394-BC2B-88FCE8A9E034,95966,How satisfied are you with the data transfer carried out by the MEDFAR team?,1,0
catalystkinetics,CA,catalystkinetics_5904EA0A-5854-4394-BC2B-88FCE8A9E034,95966,"[jquery]title[/jquery], how satisfied are you with the training and the coaching given by the MEDFAR team during the transition to MYLE?",1,0
catalystkinetics,CA,catalystkinetics_5904EA0A-5854-4394-BC2B-88FCE8A9E034,101436,Are you satisfied with the customer support received by the MEDFAR team?,1,0
catalystkinetics,CA,catalystkinetics_5904EA0A-5854-4394-BC2B-88FCE8A9E034,101436,"[jquery]title[/jquery], how satisfied are you with the MYLE product?",1,0
catalystkinetics,CA,catalystkinetics_71CC815B-173A-4C6E-BFEA-E36EBB9136B7,101436,Are you satisfied with the customer support received by the MEDFAR team?,1,0
catalystkinetics,CA,catalystkinetics_71CC815B-173A-4C6E-BFEA-E36EBB9136B7,101436,"[jquery]title[/jquery], how satisfied are you with the MYLE product?",1,0
catalystkinetics,CA,catalystkinetics_77849FA2-C950-4F16-913C-A5A600A248E6,101436,Are you satisfied with the customer support received by the MEDFAR team?,1,0
catalystkinetics,CA,catalystkinetics_77849FA2-C950-4F16-913C-A5A600A248E6,101436,"[jquery]title[/jquery], how satisfied are you with the MYLE product?",1,0
catalystkinetics,CA,catalystkinetics_77849FA2-C950-4F16-913C-A5A600A248E6,95966,How satisfied are you with the data transfer carried out by the MEDFAR team?,1,0
catalystkinetics,CA,catalystkinetics_77849FA2-C950-4F16-913C-A5A600A248E6,95966,"[jquery]title[/jquery], how satisfied are you with the training and the coaching given by the MEDFAR team during the transition to MYLE?",1,0
catalystkinetics,CA,catalystkinetics_84D6CA25-CFD2-47AC-A58B-833A24961B60,95966,How satisfied are you with the data transfer carried out by the MEDFAR team?,1,0
catalystkinetics,CA,catalystkinetics_84D6CA25-CFD2-47AC-A58B-833A24961B60,95966,"[jquery]title[/jquery], how satisfied are you with the training and the coaching given by the MEDFAR team during the transition to MYLE?",1,0
catalystkinetics,CA,catalystkinetics_84D6CA25-CFD2-47AC-A58B-833A24961B60,101436,Are you satisfied with the customer support received by the MEDFAR team?,1,0
catalystkinetics,CA,catalystkinetics_84D6CA25-CFD2-47AC-A58B-833A24961B60,101436,"[jquery]title[/jquery], how satisfied are you with the MYLE product?",1,0
catalystkinetics,CA,catalystkinetics_8B9D09FA-3B09-49A7-A07A-052587360A2C,101436,Are you satisfied with the customer support received by the MEDFAR team?,1,0
catalystkinetics,CA,catalystkinetics_8B9D09FA-3B09-49A7-A07A-052587360A2C,101436,"[jquery]title[/jquery], how satisfied are you with the MYLE product?",1,0
catalystkinetics,CA,catalystkinetics_BA04BFA2-168E-4364-AD6E-E950F2E9B385,101436,Are you satisfied with the customer support received by the MEDFAR team?,1,0
catalystkinetics,CA,catalystkinetics_BA04BFA2-168E-4364-AD6E-E950F2E9B385,101436,"[jquery]title[/jquery], how satisfied are you with the MYLE product?",1,0
catalystkinetics,CA,catalystkinetics_BA04BFA2-168E-4364-AD6E-E950F2E9B385,95966,How satisfied are you with the data transfer carried out by the MEDFAR team?,1,0
catalystkinetics,CA,catalystkinetics_BA04BFA2-168E-4364-AD6E-E950F2E9B385,95966,"[jquery]title[/jquery], how satisfied are you with the training and the coaching given by the MEDFAR team during the transition to MYLE?",1,0
catalystkinetics,CA,catalystkinetics_E8B4D15F-B5E7-4492-8CB6-CDBADB46E53A,101436,Are you satisfied with the customer support received by the MEDFAR team?,1,0
catalystkinetics,CA,catalystkinetics_E8B4D15F-B5E7-4492-8CB6-CDBADB46E53A,101436,"[jquery]title[/jquery], how satisfied are you with the MYLE product?",1,0
catalystkinetics,CA,catalystkinetics_E8B4D15F-B5E7-4492-8CB6-CDBADB46E53A,95966,How satisfied are you with the data transfer carried out by the MEDFAR team?,1,0
catalystkinetics,CA,catalystkinetics_E8B4D15F-B5E7-4492-8CB6-CDBADB46E53A,95966,"[jquery]title[/jquery], how satisfied are you with the training and the coaching given by the MEDFAR team during the transition to MYLE?",1,0
cliniquedrgagner,CA,cliniquedrgagner_9C7F4476-4E09-4077-9947-D61C1476F7CA,95966,How satisfied are you with the data transfer carried out by the MEDFAR team?,1,0
cliniquedrgagner,CA,cliniquedrgagner_9C7F4476-4E09-4077-9947-D61C1476F7CA,95966,"[jquery]title[/jquery], how satisfied are you with the training and the coaching given by the MEDFAR team during the transition to MYLE?",1,0
psc-aucoin2marue,CA,psc-aucoin2marue_1C96CF8B-413A-4F3F-9289-E5776B7E1201,95966,How satisfied are you with the data transfer carried out by the MEDFAR team?,1,0
psc-aucoin2marue,CA,psc-aucoin2marue_1C96CF8B-413A-4F3F-9289-E5776B7E1201,95966,"[jquery]title[/jquery], how satisfied are you with the training and the coaching given by the MEDFAR team during the transition to MYLE?",1,0
psc-aucoin2marue,CA,psc-aucoin2marue_21BB01D6-93C1-4797-813A-E7F3B86C2EE6,95966,How satisfied are you with the data transfer carried out by the MEDFAR team?,1,0
psc-aucoin2marue,CA,psc-aucoin2marue_21BB01D6-93C1-4797-813A-E7F3B86C2EE6,95966,"[jquery]title[/jquery], how satisfied are you with the training and the coaching given by the MEDFAR team during the transition to MYLE?",1,0
psc-aucoin2marue,CA,psc-aucoin2marue_71D813AF-0CBB-48EF-A83E-139CC0460386,95966,How satisfied are you with the data transfer carried out by the MEDFAR team?,1,0
psc-aucoin2marue,CA,psc-aucoin2marue_71D813AF-0CBB-48EF-A83E-139CC0460386,95966,"[jquery]title[/jquery], how satisfied are you with the training and the coaching given by the MEDFAR team during the transition to MYLE?",1,0
cliniquelavaltrie,CA,cliniquelavaltrie_125BB3A9-7C2A-45F8-A074-9015F00C0B1D,95966,How satisfied are you with the data transfer carried out by the MEDFAR team?,1,0
cliniquelavaltrie,CA,cliniquelavaltrie_125BB3A9-7C2A-45F8-A074-9015F00C0B1D,95966,"[jquery]title[/jquery], how satisfied are you with the training and the coaching given by the MEDFAR team during the transition to MYLE?",1,0
gmfutroisrivieres,CA,gmfutroisrivieres_76EDF0C1-F6AC-42FF-BD1F-C852DEFF03E5,95966,How satisfied are you with the data transfer carried out by the MEDFAR team?,1,0
gmfutroisrivieres,CA,gmfutroisrivieres_76EDF0C1-F6AC-42FF-BD1F-C852DEFF03E5,95966,"[jquery]title[/jquery], how satisfied are you with the training and the coaching given by the MEDFAR team during the transition to MYLE?",1,0
whistler360health,CA,whistler360health_107658D1-3D08-4A28-ABBA-39138ADD24C6,95966,How satisfied are you with the data transfer carried out by the MEDFAR team?,1,0
whistler360health,CA,whistler360health_107658D1-3D08-4A28-ABBA-39138ADD24C6,95966,"[jquery]title[/jquery], how satisfied are you with the training and the coaching given by the MEDFAR team during the transition to MYLE?",1,0
whistler360health,CA,whistler360health_24181B89-4008-4447-9E95-95AED4F16952,95966,How satisfied are you with the data transfer carried out by the MEDFAR team?,1,0
whistler360health,CA,whistler360health_24181B89-4008-4447-9E95-95AED4F16952,95966,"[jquery]title[/jquery], how satisfied are you with the training and the coaching given by the MEDFAR team during the transition to MYLE?",1,0
whistler360health,CA,whistler360health_24C5D7AD-529F-4664-A512-F24CA2B45169,95966,How satisfied are you with the data transfer carried out by the MEDFAR team?,1,0
whistler360health,CA,whistler360health_24C5D7AD-529F-4664-A512-F24CA2B45169,95966,"[jquery]title[/jquery], how satisfied are you with the training and the coaching given by the MEDFAR team during the transition to MYLE?",1,0
whistler360health,CA,whistler360health_37A839FC-2C16-4135-B6A9-9AC1E4966973,95966,How satisfied are you with the data transfer carried out by the MEDFAR team?,1,0
whistler360health,CA,whistler360health_37A839FC-2C16-4135-B6A9-9AC1E4966973,95966,"[jquery]title[/jquery], how satisfied are you with the training and the coaching given by the MEDFAR team during the transition to MYLE?",1,0
whistler360health,CA,whistler360health_44AF1F95-8774-459A-9FC8-6F6A36A31909,95966,How satisfied are you with the data transfer carried out by the MEDFAR team?,1,0
whistler360health,CA,whistler360health_44AF1F95-8774-459A-9FC8-6F6A36A31909,95966,"[jquery]title[/jquery], how satisfied are you with the training and the coaching given by the MEDFAR team during the transition to MYLE?",1,0
whistler360health,CA,whistler360health_45F09553-A176-40A9-931F-6C5838330D65,95966,How satisfied are you with the data transfer carried out by the MEDFAR team?,1,0
whistler360health,CA,whistler360health_45F09553-A176-40A9-931F-6C5838330D65,95966,"[jquery]title[/jquery], how satisfied are you with the training and the coaching given by the MEDFAR team during the transition to MYLE?",1,0
whistler360health,CA,whistler360health_77849FA2-C950-4F16-913C-A5A600A248E6,95966,How satisfied are you with the data transfer carried out by the MEDFAR team?,1,0
whistler360health,CA,whistler360health_77849FA2-C950-4F16-913C-A5A600A248E6,95966,"[jquery]title[/jquery], how satisfied are you with the training and the coaching given by the MEDFAR team during the transition to MYLE?",1,0
whistler360health,CA,whistler360health_835CC7B8-FCB8-4935-B927-BA59A344AD69,95966,How satisfied are you with the data transfer carried out by the MEDFAR team?,1,0
whistler360health,CA,whistler360health_835CC7B8-FCB8-4935-B927-BA59A344AD69,95966,"[jquery]title[/jquery], how satisfied are you with the training and the coaching given by the MEDFAR team during the transition to MYLE?",1,0
whistler360health,CA,whistler360health_8A70A21C-DCC7-489E-826A-3A633F1C6186,95966,How satisfied are you with the data transfer carried out by the MEDFAR team?,1,0
whistler360health,CA,whistler360health_8A70A21C-DCC7-489E-826A-3A633F1C6186,95966,"[jquery]title[/jquery], how satisfied are you with the training and the coaching given by the MEDFAR team during the transition to MYLE?",1,0
whistler360health,CA,whistler360health_AACCF81B-E50A-4480-864D-FB2D2666F454,95966,How satisfied are you with the data transfer carried out by the MEDFAR team?,1,0
whistler360health,CA,whistler360health_AACCF81B-E50A-4480-864D-FB2D2666F454,95966,"[jquery]title[/jquery], how satisfied are you with the training and the coaching given by the MEDFAR team during the transition to MYLE?",1,0
whistler360health,CA,whistler360health_AAD846C9-44FB-4141-AB5F-988223FF1DD5,95966,How satisfied are you with the data transfer carried out by the MEDFAR team?,1,0
whistler360health,CA,whistler360health_AAD846C9-44FB-4141-AB5F-988223FF1DD5,95966,"[jquery]title[/jquery], how satisfied are you with the training and the coaching given by the MEDFAR team during the transition to MYLE?",1,0
whistler360health,CA,whistler360health_C901B052-F5A1-41C1-A514-C5831F7C7192,95966,How satisfied are you with the data transfer carried out by the MEDFAR team?,1,0
whistler360health,CA,whistler360health_C901B052-F5A1-41C1-A514-C5831F7C7192,95966,"[jquery]title[/jquery], how satisfied are you with the training and the coaching given by the MEDFAR team during the transition to MYLE?",1,0
whistler360health,CA,whistler360health_D99B0520-D40F-49C1-A916-3EA046BDF582,95966,How satisfied are you with the data transfer carried out by the MEDFAR team?,1,0
whistler360health,CA,whistler360health_D99B0520-D40F-49C1-A916-3EA046BDF582,95966,"[jquery]title[/jquery], how satisfied are you with the training and the coaching given by the MEDFAR team during the transition to MYLE?",1,0
whistler360health,CA,whistler360health_DA2D55D6-EE77-4839-8DA0-E6FA9C5B2A9D,95966,How satisfied are you with the data transfer carried out by the MEDFAR team?,1,0
whistler360health,CA,whistler360health_DA2D55D6-EE77-4839-8DA0-E6FA9C5B2A9D,95966,"[jquery]title[/jquery], how satisfied are you with the training and the coaching given by the MEDFAR team during the transition to MYLE?",1,0
whistler360health,CA,whistler360health_DB728D34-6142-4E1F-AC50-8624918E9188,95966,How satisfied are you with the data transfer carried out by the MEDFAR team?,1,0
whistler360health,CA,whistler360health_DB728D34-6142-4E1F-AC50-8624918E9188,95966,"[jquery]title[/jquery], how satisfied are you with the training and the coaching given by the MEDFAR team during the transition to MYLE?",1,0
cliniquedrgauthier,CA,cliniquedrgauthier_201E9A02-5CAD-4F28-827F-7F88E8C51451,95966,How satisfied are you with the data transfer carried out by the MEDFAR team?,1,0
cliniquedrgauthier,CA,cliniquedrgauthier_201E9A02-5CAD-4F28-827F-7F88E8C51451,95966,"[jquery]title[/jquery], how satisfied are you with the training and the coaching given by the MEDFAR team during the transition to MYLE?",1,0
cliniquedrgauthier,CA,cliniquedrgauthier_265D6A8B-8EEB-4687-93E6-6A5CF89B4265,95966,How satisfied are you with the data transfer carried out by the MEDFAR team?,1,0
cliniquedrgauthier,CA,cliniquedrgauthier_265D6A8B-8EEB-4687-93E6-6A5CF89B4265,95966,"[jquery]title[/jquery], how satisfied are you with the training and the coaching given by the MEDFAR team during the transition to MYLE?",1,0
cliniquedrgauthier,CA,cliniquedrgauthier_65D56774-81FC-48EB-9C0B-7A588EA06C46,95966,How satisfied are you with the data transfer carried out by the MEDFAR team?,1,0
cliniquedrgauthier,CA,cliniquedrgauthier_65D56774-81FC-48EB-9C0B-7A588EA06C46,95966,"[jquery]title[/jquery], how satisfied are you with the training and the coaching given by the MEDFAR team during the transition to MYLE?",1,0
cliniquedrgauthier,CA,cliniquedrgauthier_77849FA2-C950-4F16-913C-A5A600A248E6,95966,How satisfied are you with the data transfer carried out by the MEDFAR team?,1,0
cliniquedrgauthier,CA,cliniquedrgauthier_77849FA2-C950-4F16-913C-A5A600A248E6,95966,"[jquery]title[/jquery], how satisfied are you with the training and the coaching given by the MEDFAR team during the transition to MYLE?",1,0
amc,CA,amc_2CBFF622-C673-4C8A-ABFC-FD4CB585395A,101436,How likely are you to recommend MEDFAR to a colleague?,0,1
csb,CA,csb_E1B34D3E-47A7-4D90-9B2F-ECD33927F312,101436,How likely are you to recommend MEDFAR to a colleague?,0,1
wbm,CA,wbm_3E8A1779-93B7-4A8A-95C3-53DF8E8C1799,101436,How likely are you to recommend MEDFAR to a colleague?,0,1
shhc,CA,shhc_474CCCC4-1282-4D35-813B-F9D8D7B69CFC,101436,How likely are you to recommend MEDFAR to a colleague?,0,1
shhc,CA,shhc_4EBEED24-396A-47B9-AC4D-B1C81375EEA3,101436,How likely are you to recommend MEDFAR to a colleague?,0,1
shhc,CA,shhc_6D977465-ACE1-4997-A312-083084B54F30,101436,How likely are you to recommend MEDFAR to a colleague?,0,1
shhc,CA,shhc_6EB6BF71-4B5D-4CA1-AC6D-F0EB2FF828C3,101436,How likely are you to recommend MEDFAR to a colleague?,0,1
shhc,CA,shhc_71103B52-7AC5-4EBD-ACF3-1DD2D9EDF80C,101436,How likely are you to recommend MEDFAR to a colleague?,0,1
shhc,CA,shhc_714A79B4-8C12-4BCA-A1C9-A1A10290050C,101436,How likely are you to recommend MEDFAR to a colleague?,0,1
shhc,CA,shhc_A0AA6592-300E-4C72-9ADD-93EAA7C5E24E,101436,How likely are you to recommend MEDFAR to a colleague?,0,1
shhc,CA,shhc_A86DA589-AEFC-445E-AC98-88A8E6ECCB2B,101436,How likely are you to recommend MEDFAR to a colleague?,0,1
shhc,CA,shhc_B4559258-BDEC-4C50-85F5-37FB4666A24E,101436,How likely are you to recommend MEDFAR to a colleague?,0,1
shhc,CA,shhc_B79C2FF9-C55D-418D-84FE-DB1323C4DA64,101436,How likely are you to recommend MEDFAR to a colleague?,0,1
shhc,CA,shhc_C449D7EE-6ED5-468E-AACF-F58308D24D38,101436,How likely are you to recommend MEDFAR to a colleague?,0,1
shhc,CA,shhc_CA8873E0-2AEB-4B89-8DB5-E1D3205E1B3B,101436,How likely are you to recommend MEDFAR to a colleague?,0,1
shhc,CA,shhc_E1BAFBDB-F7C1-4CDB-9DB4-26817D1218C9,101436,How likely are you to recommend MEDFAR to a colleague?,0,1
ccomtl,CA,ccomtl_828EE340-3F2E-4032-94B7-80412B06339C,95966,How likely are you to recommend MEDFAR to a colleague?,0,1
ccomtl,CA,ccomtl_F85EE4CE-8F98-4CB4-8B8E-C9296D177C5E,95966,How likely are you to recommend MEDFAR to a colleague?,0,1
ccsmtl,CA,ccsmtl_0418A8D0-96B7-4798-B460-7F0F023F830B,95966,How likely are you to recommend MEDFAR to a colleague?,0,1
ccsmtl,CA,ccsmtl_2E408A0C-611D-423E-8D13-B266AAA45C33,95966,How likely are you to recommend MEDFAR to a colleague?,0,1
ccsmtl,CA,ccsmtl_2FB295D7-06B9-4175-BF77-D0721684860B,95966,How likely are you to recommend MEDFAR to a colleague?,0,1
ccsmtl,CA,ccsmtl_3FA7C3BD-123E-4C4F-A8E4-0038ABB8EE15,95966,How likely are you to recommend MEDFAR to a colleague?,0,1
ccsmtl,CA,ccsmtl_5B817C99-89ED-4117-9C41-E1209C991F15,95966,How likely are you to recommend MEDFAR to a colleague?,0,1
ccsmtl,CA,ccsmtl_75E2C48C-EBEE-48D0-88E2-13991E649D80,101436,How likely are you to recommend MEDFAR to a colleague?,0,1
ccsmtl,CA,ccsmtl_87E0A0FA-E868-4E49-B923-7B70C70D3787,101436,How likely are you to recommend MEDFAR to a colleague?,0,1
ccsmtl,CA,ccsmtl_8991F0BE-078E-45A9-8602-097E4A4FC9DE,101436,How likely are you to recommend MEDFAR to a colleague?,0,1
ccsmtl,CA,ccsmtl_8C25A857-E887-4E99-AC9C-6323B075FD03,95966,How likely are you to recommend MEDFAR to a colleague?,0,1
ccsmtl,CA,ccsmtl_8F5CB870-7B51-400F-8F3A-1164392F572E,95966,How likely are you to recommend MEDFAR to a colleague?,0,1
ccsmtl,CA,ccsmtl_9E3FE7E8-7FBB-4C40-8167-FF628B15E3C7,101436,How likely are you to recommend MEDFAR to a colleague?,0,1
ccsmtl,CA,ccsmtl_C6DF7E2B-263D-4B63-B6B1-EF7984647D01,95966,How likely are you to recommend MEDFAR to a colleague?,0,1
ccsmtl,CA,ccsmtl_CDDC2379-AC23-435F-B489-4A32443574C7,101436,How likely are you to recommend MEDFAR to a colleague?,0,1
ccsmtl,CA,ccsmtl_D5638CF0-9ACC-4C2C-8730-CF7D3F2B27D4,95966,How likely are you to recommend MEDFAR to a colleague?,0,1
ccsmtl,CA,ccsmtl_DA55882C-D348-40E2-B0FF-67281A89B2F6,95966,How likely are you to recommend MEDFAR to a colleague?,0,1
ccsmtl,CA,ccsmtl_DD75A2B4-E5CA-4B24-B82D-C60A117BAEF7,95966,How likely are you to recommend MEDFAR to a colleague?,0,1
ccsmtl,CA,ccsmtl_F6921FC3-2BA2-4A1D-8671-E57F2ACCEBC7,95966,How likely are you to recommend MEDFAR to a colleague?,0,1
ccsmtl,CA,ccsmtl_F9FBEFF1-5878-457E-A57E-98BCCEF11716,95966,How likely are you to recommend MEDFAR to a colleague?,0,1
ccsmtl,CA,ccsmtl_FEA9A491-66E5-4AE4-BAF1-4C124F070FC4,95966,How likely are you to recommend MEDFAR to a colleague?,0,1
cmproy,CA,cmproy_5274EFC0-29EE-47C7-88FF-E42544974FEE,101436,How likely are you to recommend MEDFAR to a colleague?,0,1
gmfujr,CA,gmfujr_0B95F70F-6401-410D-9675-D83F7D8F0D83,101436,How likely are you to recommend MEDFAR to a colleague?,0,1
gmfujr,CA,gmfujr_21D1E165-395F-4A85-A591-FF260FA565B9,101436,How likely are you to recommend MEDFAR to a colleague?,0,1
gmfujr,CA,gmfujr_227875FD-E8FE-4416-A5CF-DBB2C138E804,101436,How likely are you to recommend MEDFAR to a colleague?,0,1
gmfujr,CA,gmfujr_340359DA-95B2-4A65-9A67-66014A1A8047,101436,How likely are you to recommend MEDFAR to a colleague?,0,1
gmfujr,CA,gmfujr_340EFF52-E3E5-4494-9DED-09ED8DDCA6E5,101436,How likely are you to recommend MEDFAR to a colleague?,0,1
gmfujr,CA,gmfujr_716A0B19-57F5-4178-A123-AFC1C41C887E,101436,How likely are you to recommend MEDFAR to a colleague?,0,1
gmfujr,CA,gmfujr_A2BECBD8-2227-4610-9847-972047DB1E19,101436,How likely are you to recommend MEDFAR to a colleague?,0,1
gmfujr,CA,gmfujr_B6F3D760-9E3C-46E5-983E-7F771131E1E9,101436,How likely are you to recommend MEDFAR to a colleague?,0,1
gmfujr,CA,gmfujr_DDDD35D4-44FE-444D-A066-AE0D51E874A1,101436,How likely are you to recommend MEDFAR to a colleague?,0,1
gmfujr,CA,gmfujr_E522785E-8CC3-4FE6-9B0F-AA89A63A0213,101436,How likely are you to recommend MEDFAR to a colleague?,0,1
gmfujr,CA,gmfujr_E6C65481-3880-41B5-9FEE-C2DD0673C2CA,101436,How likely are you to recommend MEDFAR to a colleague?,0,1
gmfujr,CA,gmfujr_E7407319-B466-4C7B-A73B-6BE1B5A1A818,101436,How likely are you to recommend MEDFAR to a colleague?,0,1
gmfujr,CA,gmfujr_FB484874-F125-4AB5-8931-6756329CD2AE,101436,How likely are you to recommend MEDFAR to a colleague?,0,1
drpwong,CA,drpwong_2FD86C9C-D9C7-4CE5-B073-C20269D8809F,95966,How likely are you to recommend MEDFAR to a colleague?,0,1
drpwong,CA,drpwong_E86175B7-441A-490B-B22C-5F098B3E48D1,95966,How likely are you to recommend MEDFAR to a colleague?,0,1
drpwong,CA,drpwong_EB243DED-BF60-4BFF-84DC-E636F8CBF317,95966,How likely are you to recommend MEDFAR to a colleague?,0,1
igsante,CA,igsante_7605DB4C-DFA9-4439-9626-538C34DDB636,95966,How likely are you to recommend MEDFAR to a colleague?,0,1
savaria,CA,savaria_0794D35B-DAA1-4AF2-AD68-2146530ECA2C,101436,How likely are you to recommend MEDFAR to a colleague?,0,1
savaria,CA,savaria_13F577FD-C1C3-4F00-850C-1224B160784C,101436,How likely are you to recommend MEDFAR to a colleague?,0,1
savaria,CA,savaria_2BC24E3A-7205-404B-B292-34C521E4FAFF,101436,How likely are you to recommend MEDFAR to a colleague?,0,1
savaria,CA,savaria_4169A427-7329-45B3-A437-E27D50F0C519,101436,How likely are you to recommend MEDFAR to a colleague?,0,1
savaria,CA,savaria_7A7E9D80-509F-4F38-9300-6CC63B0438DC,101436,How likely are you to recommend MEDFAR to a colleague?,0,1
savaria,CA,savaria_96D17188-792E-43E5-B939-A28BC1CB19A6,101436,How likely are you to recommend MEDFAR to a colleague?,0,1
savaria,CA,savaria_D61B9697-9B6D-479A-9CA2-E3F0E383BD92,101436,How likely are you to recommend MEDFAR to a colleague?,0,1
kebaowek,CA,kebaowek_B1BBD65C-2DF9-4B3F-AFEE-6294F80BF77B,95966,How likely are you to recommend MEDFAR to a colleague?,0,1
kebaowek,CA,kebaowek_D51AE8F6-3638-4866-82C6-FEA38E64CD16,95966,How likely are you to recommend MEDFAR to a colleague?,0,1
petittrot,CA,petittrot_49690EA0-739A-46AD-B6CB-96394592BF0A,101436,How likely are you to recommend MEDFAR to a colleague?,0,1
chanclinic,CA,chanclinic_D4EE40EF-DA62-4A09-B179-C99B4527D6F5,101436,How likely are you to recommend MEDFAR to a colleague?,0,1
cmmascouche,CA,cmmascouche_2B14D149-34C1-4A5E-AE2F-22D692789F02,101436,How likely are you to recommend MEDFAR to a colleague?,0,1
deploiement,CA,deploiement_3BFD42E0-24FA-4C02-B3ED-58F15A1035C8,101436,How likely are you to recommend MEDFAR to a colleague?,0,1
gmfalorette,CA,gmfalorette_2671FBA8-B8C5-4CE0-AA4E-6FAB21C2505A,101436,How likely are you to recommend MEDFAR to a colleague?,0,1
gmfalorette,CA,gmfalorette_32B7327F-4344-4955-A26C-6398021779AA,101436,How likely are you to recommend MEDFAR to a colleague?,0,1
gmfalorette,CA,gmfalorette_40785A32-8432-461F-8059-EC98E248F746,101436,How likely are you to recommend MEDFAR to a colleague?,0,1
gmfalorette,CA,gmfalorette_5FF55D58-E5B2-4E30-9C4B-9EBDDD0B1EDA,101436,How likely are you to recommend MEDFAR to a colleague?,0,1
gmfalorette,CA,gmfalorette_620BA785-AE86-4FC0-BB25-FA1E123F30A6,101436,How likely are you to recommend MEDFAR to a colleague?,0,1
gmfalorette,CA,gmfalorette_83E2FF19-6BA4-4D19-9155-0B6C8FF7DEAB,101436,How likely are you to recommend MEDFAR to a colleague?,0,1
gmfalorette,CA,gmfalorette_9D9B2850-288F-4D20-B472-3E545994B4BB,101436,How likely are you to recommend MEDFAR to a colleague?,0,1
gmfalorette,CA,gmfalorette_B78BA0CF-9776-4BEA-9263-45257FEFA289,101436,How likely are you to recommend MEDFAR to a colleague?,0,1
gmfalorette,CA,gmfalorette_BEEF3C0E-B74F-4030-B0A6-2AD6926441FD,101436,How likely are you to recommend MEDFAR to a colleague?,0,1
gmfalorette,CA,gmfalorette_F2613834-C606-4A1F-B52A-0A7984014D73,101436,How likely are you to recommend MEDFAR to a colleague?,0,1
psc-lecercle,CA,psc-lecercle_CD546C6F-CE0B-4591-BC78-86576CC1CFA3,101436,How likely are you to recommend MEDFAR to a colleague?,0,1
arcelormittal,CA,arcelormittal_AA151660-CA71-43F4-AF39-DCC1B96EEBE2,95966,How likely are you to recommend MEDFAR to a colleague?,0,1
arcelormittal,CA,arcelormittal_DEC2490D-877E-4666-8C4C-53EBECD243A2,95966,How likely are you to recommend MEDFAR to a colleague?,0,1
psc-lanaudiere,CA,psc-lanaudiere_3B574997-0B26-47BE-8757-A299AA57124C,101436,How likely are you to recommend MEDFAR to a colleague?,0,1
pslciussscomtl,CA,pslciussscomtl_5A6131AB-FE1E-43DB-9EF1-B599FC5198C2,95966,How likely are you to recommend MEDFAR to a colleague?,0,1
pslciussscomtl,CA,pslciussscomtl_BB826912-32BD-40E0-8F44-09E43C33D1FD,95966,How likely are you to recommend MEDFAR to a colleague?,0,1
pslciussscomtl,CA,pslciussscomtl_F57D482B-6B1A-414C-ACE8-60E53D496011,95966,How likely are you to recommend MEDFAR to a colleague?,0,1
whatcommedical,CA,whatcommedical_03D288E2-C553-49FE-9BED-64B52F84CFF8,95966,How likely are you to recommend MEDFAR to a colleague?,0,1
whatcommedical,CA,whatcommedical_0728B103-B13A-45EE-B10E-8F994CA425AB,95966,How likely are you to recommend MEDFAR to a colleague?,0,1
whatcommedical,CA,whatcommedical_39E856C2-3ADE-4318-BE98-F45F07CCC968,95966,How likely are you to recommend MEDFAR to a colleague?,0,1
whatcommedical,CA,whatcommedical_6639D240-A1CD-4F24-BC03-10977316508F,95966,How likely are you to recommend MEDFAR to a colleague?,0,1
whatcommedical,CA,whatcommedical_6C69E398-D36D-4EB8-B6E6-FDBD5B0507B9,95966,How likely are you to recommend MEDFAR to a colleague?,0,1
whatcommedical,CA,whatcommedical_8BB6F43F-CB7C-4FA6-9D9F-1E8FCBF345BE,95966,How likely are you to recommend MEDFAR to a colleague?,0,1
whatcommedical,CA,whatcommedical_C90E1765-FACF-4E4F-9F76-F59BAF2D389A,95966,How likely are you to recommend MEDFAR to a colleague?,0,1
cmvictoriaville,CA,cmvictoriaville_39596317-DA7B-4D7D-A3F2-6D981F786568,101436,How likely are you to recommend MEDFAR to a colleague?,0,1
